id,country_code,state,postalcode,latitude,longitude
73573,US,Arizona,71092,-40.00,-94.00
73574,US,Arizona,70742,-78.00,136.00
73575,US,Alaska,56046,-66.00,-111.00
73576,US,Alaska,69798,-46.00,-1.00
73577,US,Arizona,63412,-73.00,128.00
73578,US,Alaska,39576,-71.00,47.00
73579,US,Alaska,57478,-46.00,-61.00
73580,US,California,37327,-85.00,66.00
73581,US,Alabama,42323,-89.00,47.00
73582,US,Alabama,65929,-83.00,154.00
73583,US,Alaska,25601,-84.00,17.00
73584,US,Colorado,44761,-70.00,-63.00
73585,US,Alaska,53371,-78.00,-152.00
73586,US,Connecticut,57131,-78.00,-172.00
73587,US,Arizona,57593,-64.00,115.00
73588,US,Arizona,60117,-77.00,12.00
73589,US,Alabama,49414,-78.00,-5.00
73590,US,California,55318,-89.00,33.00
73591,US,Alabama,33238,-52.00,40.00
73592,US,Arizona,61957,-89.00,-39.00
73593,US,Alaska,68329,-62.00,154.00
73594,US,Arizona,44344,-88.00,123.00
73595,US,Alaska,52589,-90.00,-76.00
73596,US,Alaska,68219,-76.00,66.00
73597,US,Alaska,61589,-63.00,72.00
73598,US,Alaska,48637,-89.00,-49.00
73599,US,Arkansas,60980,-82.00,157.00
73600,US,Alabama,68193,-75.00,-58.00
73601,US,Alabama,54095,-67.00,-16.00
73602,US,Alaska,51700,-72.00,-126.00
73603,US,Alabama,59433,-90.00,-10.00
73604,US,Alaska,82676,-87.00,35.00
73605,US,Arizona,41841,-90.00,180.00
73606,US,Alaska,45010,-80.00,-102.00
73607,US,Alaska,47300,-62.00,-129.00
73608,US,Alabama,41586,-87.00,141.00
73609,US,Alabama,57013,-54.00,122.00
73610,US,Alaska,45468,-84.00,50.00
73611,US,Alabama,46890,-86.00,27.00
73612,US,Alaska,18350,-50.00,-9.00
73613,US,Alaska,48292,-89.00,-128.00
73614,US,Alaska,48056,-88.00,-152.00
73615,US,Alaska,49842,-88.00,-20.00
73616,US,Alabama,68794,-55.00,-144.00
73617,US,Arizona,50971,-60.00,-85.00
73618,US,Alaska,61658,-70.00,22.00
73619,US,Alaska,33909,-49.00,157.00
73620,US,Alabama,38276,-88.00,132.00
73621,US,Alaska,71900,-56.00,-167.00
73622,US,Alabama,46324,-44.00,47.00
73623,US,Arizona,48297,-79.00,109.00
73624,US,Alaska,45351,-87.00,58.00
73625,US,Alaska,51107,-71.00,-177.00
73626,US,Alabama,44765,-63.00,-148.00
73627,US,Alaska,55844,-87.00,-26.00
73628,US,Alabama,48330,-68.00,-173.00
73629,US,Alabama,58216,-28.00,-12.00
73630,US,Alaska,48019,-57.00,-78.00
73631,US,Alaska,55196,-77.00,-52.00
73632,US,Alaska,65106,-88.00,-94.00
73633,US,Alaska,58036,-87.00,-36.00
73634,US,Alaska,49857,-86.00,76.00
73635,US,Alabama,47170,-85.00,28.00
73636,US,Alaska,43690,-72.00,-164.00
73637,US,Alaska,54958,-57.00,-163.00
73638,US,Arizona,50990,-83.00,-109.00
73639,US,Alabama,56069,-87.00,-29.00
73640,US,Colorado,51144,-89.00,-167.00
73641,US,Arizona,43250,-87.00,-63.00
73642,US,Alaska,50034,-85.00,-125.00
73643,US,Alaska,50710,-80.00,127.00
73644,US,Alaska,43888,-77.00,4.00
73645,US,Arizona,78349,-87.00,-99.00
73646,US,Arizona,56673,-77.00,35.00
73647,US,Arizona,53591,-70.00,32.00
73648,US,Alabama,59149,-74.00,94.00
73649,US,Alaska,44203,-81.00,-160.00
73650,US,Alaska,56253,-60.00,-128.00
73651,US,Alaska,32130,-82.00,123.00
73652,US,Alaska,65268,-78.00,-82.00
73653,US,Alabama,44411,-89.00,176.00
73654,US,Alaska,64830,-88.00,-169.00
73655,US,Alabama,49415,-64.00,-175.00
73656,US,Alaska,65164,-40.00,146.00
73657,US,Alaska,55941,-68.00,-90.00
73658,US,Alaska,50065,-87.00,-87.00
73659,US,Alaska,65543,-63.00,-175.00
73660,US,Alaska,60833,-81.00,-134.00
73661,US,Arizona,45720,-81.00,28.00
73662,US,Alabama,69695,-80.00,-173.00
73663,US,Alaska,60786,-79.00,152.00
73664,US,Arizona,61794,-77.00,161.00
73665,US,Alabama,82876,-80.00,12.00
73666,US,Arizona,55999,-49.00,88.00
73667,US,Alaska,57543,-84.00,96.00
73668,US,Alaska,76140,-60.00,-35.00
73669,US,Arizona,74567,-83.00,155.00
73670,US,Alaska,66787,-68.00,-55.00
73671,US,Alaska,53928,-75.00,-169.00
73672,US,Alaska,46055,-63.00,85.00
73673,US,Arizona,43485,-83.00,-4.00
73674,US,Alabama,47454,-46.00,-116.00
73675,US,Alaska,72540,-79.00,180.00
73676,US,Alaska,56211,-81.00,-87.00
73677,US,Alaska,67912,-71.00,114.00
73678,US,Arizona,59539,-81.00,-166.00
73679,US,Alaska,61734,-81.00,85.00
73680,US,Alaska,64432,-87.00,-61.00
73681,US,Alaska,72140,-83.00,53.00
73682,US,Alaska,40678,-47.00,96.00
73683,US,Alabama,35204,-75.00,119.00
73684,US,Alaska,48989,-75.00,-33.00
73685,US,Alaska,58943,-53.00,125.00
73686,US,Arizona,38370,-84.00,-163.00
73687,US,Alaska,55444,-83.00,-79.00
73688,US,Alaska,47757,-85.00,49.00
73689,US,Alaska,66397,-76.00,-114.00
73690,US,Alabama,62794,-85.00,103.00
73691,US,Arizona,52528,-89.00,167.00
73692,US,Alabama,41129,-77.00,79.00
73693,US,Alaska,53202,-55.00,75.00
73694,US,Alaska,45236,-88.00,-26.00
73695,US,Arizona,51280,-82.00,-14.00
73696,US,Alaska,60644,-89.00,-8.00
73697,US,Alabama,41552,-89.00,74.00
73698,US,Arizona,35501,-86.00,113.00
73699,US,Alabama,48749,-78.00,16.00
73700,US,Arkansas,66402,-78.00,-59.00
73701,US,Alaska,39705,-62.00,-82.00
73702,US,Alabama,30648,-65.00,107.00
73703,US,Alaska,44696,-85.00,-97.00
73704,US,Arizona,47738,-69.00,83.00
73705,US,California,40856,11.00,30.00
73706,US,Alaska,43610,-87.00,54.00
73707,US,Alaska,37592,-86.00,-156.00
73708,US,Alaska,36840,-66.00,-7.00
73709,US,Alaska,78790,-69.00,-118.00
73710,US,Arkansas,68677,-88.00,-75.00
73711,US,Alabama,47071,-82.00,-84.00
73712,US,Alabama,55972,-79.00,-93.00
73713,US,Alaska,61675,-67.00,-37.00
73714,US,Alaska,42325,-88.00,-114.00
73715,US,Alaska,70545,-88.00,87.00
73716,US,Arizona,31199,-68.00,11.00
73717,US,Alaska,67837,-56.00,62.00
73718,US,Alaska,43541,-89.00,-106.00
73719,US,Arizona,42887,-63.00,150.00
73720,US,Arizona,41691,-71.00,107.00
73721,US,Alaska,57813,-73.00,176.00
73722,US,Alaska,53010,-73.00,-162.00
73723,US,Arkansas,48565,-77.00,-20.00
73724,US,Alaska,48058,-85.00,-111.00
73725,US,Alabama,46399,-15.00,49.00
73726,US,Alaska,43801,-88.00,178.00
73727,US,Alabama,42698,-71.00,-62.00
73728,US,Alaska,63758,-86.00,77.00
73729,US,Alaska,48360,-68.00,-152.00
73730,US,Arizona,42928,-89.00,16.00
73731,US,Alaska,47569,-80.00,-74.00
73732,US,Alaska,47455,-86.00,40.00
73733,US,Arizona,42335,-88.00,15.00
73734,US,Alabama,47491,-88.00,-61.00
73735,US,Arizona,58811,-71.00,76.00
73736,US,Alaska,62109,-86.00,-30.00
73737,US,Alaska,50413,-89.00,84.00
73738,US,California,51632,-79.00,-7.00
73739,US,Alabama,48907,-72.00,1.00
73740,US,California,65391,-79.00,-39.00
73741,US,Alaska,55144,-75.00,-155.00
73742,US,Arizona,61719,-58.00,-75.00
73743,US,Alaska,58862,-68.00,-166.00
73744,US,Arizona,50302,-80.00,149.00
73745,US,Alaska,55245,-86.00,66.00
73746,US,Alaska,41804,-83.00,-140.00
73747,US,Arizona,71813,-61.00,-70.00
73748,US,Alaska,55388,-87.00,131.00
73749,US,Alaska,39207,-68.00,-171.00
73750,US,Alaska,40904,-81.00,160.00
73751,US,Alaska,37867,-60.00,103.00
73752,US,Arizona,78192,-80.00,-115.00
73753,US,Alaska,47964,-71.00,-50.00
73754,US,Alaska,45446,-78.00,38.00
73755,US,California,54343,-70.00,-90.00
73756,US,Alaska,55890,-79.00,22.00
73757,US,Arizona,55647,-90.00,-140.00
73758,US,Arizona,49651,-75.00,177.00
73759,US,Alabama,36184,-87.00,76.00
73760,US,Arizona,73057,-46.00,26.00
73761,US,Alaska,68526,-80.00,-52.00
73762,US,Arizona,54805,-85.00,-171.00
73763,US,Arizona,33302,-89.00,76.00
73764,US,Alabama,62211,-56.00,117.00
73765,US,Arizona,44114,-72.00,172.00
73766,US,Alaska,46111,-82.00,74.00
73767,US,Alaska,46944,-84.00,76.00
73768,US,Arizona,73506,-79.00,-123.00
73769,US,Alabama,58411,-79.00,134.00
73770,US,Alaska,58492,-88.00,-146.00
73771,US,Alaska,80520,-84.00,-172.00
73772,US,Alaska,51448,-88.00,-73.00
73773,US,Arkansas,46696,-86.00,40.00
73774,US,Alaska,48735,-53.00,73.00
73775,US,Alaska,48073,-70.00,171.00
73776,US,Alaska,73618,-83.00,-156.00
73777,US,Alaska,66071,-71.00,63.00
73778,US,Arizona,44895,-42.00,-17.00
73779,US,Alaska,75078,-89.00,-62.00
73780,US,Alaska,38511,-84.00,-133.00
73781,US,Arizona,64107,-83.00,-38.00
73782,US,Arizona,56168,-85.00,107.00
73783,US,Arizona,62229,-83.00,-6.00
73784,US,Alaska,63807,-88.00,-165.00
73785,US,Alabama,35436,-75.00,-95.00
73786,US,Alaska,59481,-83.00,47.00
73787,US,Alaska,55886,-66.00,141.00
73788,US,Arizona,39865,-89.00,-139.00
73789,US,Alaska,45177,-83.00,158.00
73790,US,Connecticut,62724,-84.00,-140.00
73791,US,Arizona,45743,-53.00,132.00
73792,US,Arizona,58965,-89.00,-102.00
73793,US,Alaska,53651,-80.00,94.00
73794,US,Alaska,50793,-80.00,62.00
73795,US,Alaska,65062,-82.00,49.00
73796,US,Alaska,48183,-67.00,84.00
73797,US,Connecticut,48679,-61.00,48.00
73798,US,Arizona,55013,-89.00,136.00
73799,US,Arizona,69719,-74.00,169.00
73800,US,Alaska,72550,-83.00,-10.00
73801,US,Alaska,38927,-71.00,-1.00
73802,US,Alaska,55279,-84.00,-33.00
73803,US,Alaska,53060,-83.00,-15.00
73804,US,Alabama,45764,-59.00,-82.00
73805,US,Alaska,26984,-72.00,-74.00
73806,US,Alabama,71781,-83.00,-66.00
73807,US,Arizona,54459,-84.00,-44.00
73808,US,Arizona,66669,-88.00,-76.00
73809,US,Alaska,45326,-89.00,-90.00
73810,US,Alaska,71917,-83.00,104.00
73811,US,Arizona,57005,-89.00,174.00
73812,US,Alaska,57908,-81.00,-107.00
73813,US,Alabama,62385,-48.00,-46.00
73814,US,Alaska,64909,-86.00,151.00
73815,US,Arkansas,53674,-64.00,158.00
73816,US,Alabama,47264,-82.00,-54.00
73817,US,Alaska,72650,-43.00,1.00
73818,US,Arkansas,64259,-89.00,3.00
73819,US,Arkansas,54158,-85.00,-166.00
73820,US,Alabama,60694,-89.00,114.00
73821,US,Alaska,57040,-86.00,119.00
73822,US,Alaska,77343,-89.00,73.00
73823,US,Arizona,58488,-88.00,-150.00
73824,US,Arizona,69533,-81.00,-139.00
73825,US,Alaska,61549,-34.00,82.00
73826,US,Alabama,28849,-83.00,66.00
73827,US,Arizona,44144,-36.00,126.00
73828,US,Arizona,51790,-62.00,78.00
73829,US,Arizona,67465,-25.00,-93.00
73830,US,Arkansas,88517,-88.00,-126.00
73831,US,Alaska,44297,-87.00,-45.00
73832,US,Colorado,36932,-75.00,-121.00
73833,US,California,66131,-89.00,-173.00
73834,US,Alabama,49137,-82.00,-65.00
73835,US,Alabama,44505,-88.00,-116.00
73836,US,Arizona,49771,-80.00,-55.00
73837,US,Alaska,45862,-84.00,-149.00
73838,US,Alaska,50307,-88.00,-56.00
73839,US,Alaska,66962,-73.00,-91.00
73840,US,Alaska,46441,-78.00,-111.00
73841,US,Alaska,71313,-80.00,126.00
73842,US,Arizona,38770,-83.00,-162.00
73843,US,Alaska,64602,-80.00,152.00
73844,US,Arizona,34062,-89.00,-112.00
73845,US,Alaska,50156,-65.00,29.00
73846,US,Alabama,51259,-82.00,178.00
73847,US,Alaska,42295,-68.00,69.00
73848,US,Arizona,56991,-89.00,-5.00
73849,US,Alaska,50666,-77.00,178.00
73850,US,Alaska,72053,-66.00,93.00
73851,US,Alabama,54137,-78.00,45.00
73852,US,Alaska,61967,-85.00,3.00
73853,US,Alaska,51999,-89.00,-153.00
73854,US,Alaska,66402,-88.00,-156.00
73855,US,Arizona,37432,-71.00,69.00
73856,US,Arizona,48790,-83.00,114.00
73857,US,Alaska,58207,-75.00,153.00
73858,US,Alaska,68542,-66.00,126.00
73859,US,Alabama,68183,-80.00,23.00
73860,US,Arizona,54625,-85.00,61.00
73861,US,Alabama,75071,-88.00,37.00
73862,US,Arizona,53723,-83.00,-155.00
73863,US,Alaska,46913,-76.00,104.00
73864,US,Alaska,57139,-87.00,99.00
73865,US,Alaska,52505,-85.00,127.00
73866,US,Alaska,53703,-72.00,-53.00
73867,US,Alaska,69688,-89.00,80.00
73868,US,Alaska,62208,-82.00,-97.00
73869,US,Alaska,46349,-88.00,-49.00
73870,US,Arizona,49046,-86.00,24.00
73871,US,Alaska,44029,-87.00,-148.00
73872,US,Alaska,49647,-46.00,148.00
73873,US,Arizona,62838,-88.00,79.00
73874,US,Alaska,61847,-65.00,-103.00
73875,US,Alaska,69717,-76.00,162.00
73876,US,Alaska,43809,-78.00,-114.00
73877,US,Alaska,44176,-89.00,-9.00
73878,US,Alaska,63065,-82.00,-43.00
73879,US,Alaska,42095,-90.00,120.00
73880,US,Alaska,49391,-90.00,153.00
73881,US,Alaska,55322,-57.00,142.00
73882,US,Arizona,34217,-64.00,95.00
73883,US,Alabama,51728,-82.00,-4.00
73884,US,Arizona,51589,-78.00,33.00
73885,US,Alaska,44772,-69.00,-67.00
73886,US,Arizona,53760,-83.00,98.00
73887,US,Arizona,51092,-57.00,-117.00
73888,US,Arizona,31875,-88.00,-72.00
73889,US,Alaska,69104,-79.00,171.00
73890,US,Arizona,53261,-88.00,-165.00
73891,US,Alaska,54505,-84.00,-176.00
73892,US,Alaska,47173,-89.00,49.00
73893,US,Alabama,70431,-74.00,111.00
73894,US,Arizona,48901,-85.00,166.00
73895,US,Arizona,55131,-89.00,-111.00
73896,US,California,81633,-83.00,-34.00
73897,US,Arizona,72671,-83.00,-10.00
73898,US,Alaska,34397,-88.00,-169.00
73899,US,Alaska,53521,-88.00,26.00
73900,US,Alabama,53532,-86.00,122.00
73901,US,Alaska,61106,-56.00,101.00
73902,US,Alabama,67128,-88.00,41.00
73903,US,Arizona,71998,-88.00,161.00
73904,US,Alabama,31391,-85.00,95.00
73905,US,Arizona,70056,-70.00,-28.00
73906,US,Alabama,43902,-85.00,-164.00
73907,US,Arizona,44427,-43.00,122.00
73908,US,Alabama,54993,-82.00,17.00
73909,US,Alabama,47881,-76.00,6.00
73910,US,Alabama,65078,-84.00,-122.00
73911,US,Arkansas,53271,-87.00,2.00
73912,US,Alaska,49720,-84.00,8.00
73913,US,Arkansas,61421,-80.00,-161.00
73914,US,Alaska,82119,-89.00,59.00
73915,US,Alaska,52747,-60.00,-130.00
73916,US,Arizona,47942,-14.00,-134.00
73917,US,Alaska,54798,-65.00,46.00
73918,US,Alaska,42132,-84.00,57.00
73919,US,Alaska,39949,-83.00,-172.00
73920,US,Arkansas,63387,-79.00,26.00
73921,US,Alabama,48969,-90.00,56.00
73922,US,Alabama,54119,-84.00,101.00
73923,US,Alaska,57295,-89.00,59.00
73924,US,Alaska,33169,-65.00,-166.00
73925,US,Alaska,46597,-80.00,-22.00
73926,US,Arizona,37053,-80.00,-28.00
73927,US,Alaska,66897,-84.00,-159.00
73928,US,Alabama,43770,-80.00,-147.00
73929,US,Alaska,36433,-81.00,103.00
73930,US,Alaska,63864,-60.00,-80.00
73931,US,Alaska,44045,-60.00,-108.00
73932,US,Arizona,56956,-84.00,-165.00
73933,US,Alabama,53761,-82.00,-96.00
73934,US,Alaska,43897,-75.00,-97.00
73935,US,Arkansas,48904,-79.00,6.00
73936,US,Arizona,31001,-72.00,-69.00
73937,US,Arkansas,81422,-75.00,119.00
73938,US,Alaska,44737,-83.00,73.00
73939,US,Arizona,63856,-85.00,158.00
73940,US,Arizona,60758,-64.00,-120.00
73941,US,Alaska,30037,-86.00,93.00
73942,US,Alaska,68283,-73.00,56.00
73943,US,Arizona,50388,-86.00,151.00
73944,US,Alaska,58345,-64.00,69.00
73945,US,Alaska,64784,-89.00,-21.00
73946,US,Alaska,61211,-74.00,74.00
73947,US,Alaska,54667,-59.00,-15.00
73948,US,Arizona,49305,-60.00,117.00
73949,US,Alaska,61391,-40.00,103.00
73950,US,Alabama,36402,-82.00,27.00
73951,US,Arizona,26040,-75.00,-36.00
73952,US,Arizona,51820,-76.00,128.00
73953,US,Arkansas,40549,-58.00,-115.00
73954,US,Arizona,53003,-82.00,18.00
73955,US,Alabama,64889,-87.00,104.00
73956,US,Alabama,72102,-64.00,-77.00
73957,US,Alaska,66640,-88.00,150.00
73958,US,Alabama,67999,-51.00,66.00
73959,US,Alaska,75932,-75.00,-177.00
73960,US,Arizona,61346,-64.00,-48.00
73961,US,Arizona,41023,-88.00,118.00
73962,US,Arkansas,54858,-89.00,-161.00
73963,US,Alabama,56449,-65.00,100.00
73964,US,Alaska,79270,-88.00,4.00
73965,US,Arkansas,35443,-89.00,-101.00
73966,US,Arkansas,50182,-70.00,-119.00
73967,US,Alaska,54611,-83.00,-177.00
73968,US,Arizona,50682,-68.00,79.00
73969,US,Alaska,75022,-32.00,-129.00
73970,US,Alabama,74696,-88.00,90.00
73971,US,Alaska,50562,-89.00,9.00
73972,US,Arizona,55185,-56.00,-45.00
73973,US,Alaska,61125,-57.00,108.00
73974,US,Alabama,68400,-73.00,88.00
73975,US,Arkansas,55804,-78.00,157.00
73976,US,Arizona,61484,-87.00,-179.00
73977,US,Alaska,51088,-78.00,163.00
73978,US,Alaska,44077,-66.00,142.00
73979,US,Arizona,65177,-85.00,60.00
73980,US,Arizona,46869,-71.00,-31.00
73981,US,Alaska,62298,-76.00,0.00
73982,US,Alabama,79604,-80.00,131.00
73983,US,Arizona,67726,-60.00,64.00
73984,US,Alaska,35577,-72.00,-34.00
73985,US,Arizona,66828,-81.00,-82.00
73986,US,Arizona,46364,-68.00,-80.00
73987,US,Arkansas,34535,-89.00,2.00
73988,US,Arizona,61723,-54.00,134.00
73989,US,Alaska,33480,-90.00,15.00
73990,US,Alabama,56955,-82.00,-13.00
73991,US,Alabama,48578,-71.00,-71.00
73992,US,Alabama,53688,-77.00,-121.00
73993,US,Alaska,55509,-90.00,-120.00
73994,US,Alaska,46677,-85.00,-162.00
73995,US,Alaska,61395,-84.00,172.00
73996,US,Alaska,56453,-72.00,133.00
73997,US,Alabama,45276,-47.00,22.00
73998,US,Alaska,56133,-85.00,-133.00
73999,US,Alabama,58822,38.00,27.00
74000,US,Alaska,51285,-83.00,-38.00
74001,US,Alaska,63603,-86.00,167.00
74002,US,Alabama,62610,-71.00,63.00
74003,US,Alaska,53195,-76.00,115.00
74004,US,California,80857,-90.00,156.00
74005,US,Alaska,59703,-81.00,-178.00
74006,US,Arizona,45596,-67.00,-150.00
74007,US,Arkansas,70989,-84.00,-40.00
74008,US,Alaska,45690,-76.00,164.00
74009,US,Alaska,87719,-76.00,60.00
74010,US,Alaska,49159,-87.00,-71.00
74011,US,Alaska,41226,-88.00,147.00
74012,US,Alabama,72151,-85.00,-162.00
74013,US,Alaska,38320,-69.00,-47.00
74014,US,Alaska,50141,-89.00,-96.00
74015,US,California,51703,-46.00,30.00
74016,US,Alaska,67484,-90.00,-107.00
74017,US,Alabama,48915,-70.00,-152.00
74018,US,Alabama,42994,-86.00,-151.00
74019,US,Alaska,50280,-68.00,-176.00
74020,US,Alaska,37490,-73.00,123.00
74021,US,California,73711,-54.00,-110.00
74022,US,Alaska,43201,-78.00,-3.00
74023,US,Arkansas,68811,-86.00,-169.00
74024,US,California,33550,-79.00,-48.00
74025,US,Arizona,55765,-86.00,166.00
74026,US,Alaska,61270,-89.00,-132.00
74027,US,Arkansas,87703,-89.00,-81.00
74028,US,Arizona,55565,-71.00,112.00
74029,US,Alaska,38078,-66.00,84.00
74030,US,Alaska,51611,-78.00,-114.00
74031,US,Arizona,49685,-81.00,13.00
74032,US,Arizona,62563,-79.00,-134.00
74033,US,Alabama,36470,-89.00,-155.00
74034,US,Arkansas,49565,-88.00,172.00
74035,US,Arizona,54732,-89.00,46.00
74036,US,Alaska,48576,-74.00,-131.00
74037,US,Alaska,46527,-74.00,-36.00
74038,US,Alaska,33185,-87.00,14.00
74039,US,Alaska,63838,-89.00,54.00
74040,US,Alaska,48272,-89.00,108.00
74041,US,Alabama,53133,-82.00,149.00
74042,US,Arizona,70326,-80.00,-85.00
74043,US,Alaska,64369,-82.00,-56.00
74044,US,Alaska,52896,-77.00,102.00
74045,US,Alabama,39005,-89.00,91.00
74046,US,Alabama,49258,-83.00,6.00
74047,US,Alaska,50483,-88.00,-95.00
74048,US,Alaska,53848,-88.00,-74.00
74049,US,California,55470,-82.00,98.00
74050,US,Arizona,34412,-31.00,0.00
74051,US,Alabama,41056,-85.00,-178.00
74052,US,Alabama,20770,-83.00,67.00
74053,US,Alaska,29214,-74.00,46.00
74054,US,Alaska,53900,-51.00,-1.00
74055,US,Alaska,52731,-78.00,146.00
74056,US,Alaska,69421,-71.00,-67.00
74057,US,Alaska,53910,-84.00,35.00
74058,US,Alaska,39622,-77.00,160.00
74059,US,Alaska,59517,-69.00,4.00
74060,US,Alabama,51145,-78.00,55.00
74061,US,Arizona,68499,-90.00,-174.00
74062,US,Arizona,46757,-83.00,179.00
74063,US,Alaska,55745,-86.00,-61.00
74064,US,Alaska,59516,-80.00,-144.00
74065,US,Alaska,44534,-67.00,-78.00
74066,US,Arizona,27598,-82.00,-99.00
74067,US,Alaska,46095,-89.00,126.00
74068,US,Alaska,56907,-69.00,-4.00
74069,US,Arizona,57125,-90.00,23.00
74070,US,Alaska,49271,-87.00,-59.00
74071,US,Alaska,67330,-67.00,-143.00
74072,US,Alaska,52901,-89.00,131.00
74073,US,Alabama,38926,-87.00,-163.00
74074,US,Alaska,56315,-82.00,-54.00
74075,US,Alaska,53651,-83.00,-82.00
74076,US,Alaska,50542,-63.00,-67.00
74077,US,Alaska,49242,-72.00,-15.00
74078,US,Alaska,65664,-74.00,121.00
74079,US,Alaska,44635,-81.00,72.00
74080,US,Alaska,48550,-82.00,-149.00
74081,US,Alaska,50238,-80.00,65.00
74082,US,Alaska,34879,-84.00,60.00
74083,US,Alaska,57124,-77.00,-101.00
74084,US,Alaska,59855,-71.00,-17.00
74085,US,Arizona,56707,-82.00,-120.00
74086,US,Alaska,70063,-70.00,55.00
74087,US,Alaska,51055,-85.00,-123.00
74088,US,Alaska,46581,-90.00,69.00
74089,US,Arkansas,55414,-89.00,-115.00
74090,US,Arkansas,43105,-79.00,112.00
74091,US,Arizona,51610,-85.00,70.00
74092,US,Alabama,31007,-82.00,103.00
74093,US,Arkansas,53107,-83.00,123.00
74094,US,Arizona,49932,-71.00,111.00
74095,US,Arizona,47597,-53.00,119.00
74096,US,Alaska,54870,-86.00,93.00
74097,US,Alaska,32215,-86.00,-10.00
74098,US,Alaska,48597,-87.00,-132.00
74099,US,Alabama,50702,-90.00,-82.00
74100,US,Arizona,61790,-76.00,56.00
74101,US,Arizona,68112,-88.00,107.00
74102,US,Alaska,53938,-86.00,75.00
74103,US,Alabama,61809,-67.00,8.00
74104,US,Alaska,67603,-83.00,135.00
74105,US,Arizona,51379,-51.00,-7.00
74106,US,Alaska,69238,-75.00,135.00
74107,US,Alaska,59986,-65.00,32.00
74108,US,Alaska,35912,-80.00,-46.00
74109,US,Alaska,67928,-83.00,18.00
74110,US,Alaska,63648,-73.00,-139.00
74111,US,Alaska,50759,-86.00,67.00
74112,US,Alaska,52007,-86.00,32.00
74113,US,Alabama,47623,-19.00,-118.00
74114,US,Arizona,60721,-72.00,-31.00
74115,US,Alaska,76484,-90.00,-124.00
74116,US,Alaska,60300,-90.00,-143.00
74117,US,Arizona,62774,-76.00,-13.00
74118,US,Connecticut,59541,-80.00,34.00
74119,US,Alabama,62266,-55.00,159.00
74120,US,Alaska,55913,-87.00,-27.00
74121,US,Alaska,67648,-35.00,161.00
74122,US,Alabama,50168,-54.00,72.00
74123,US,Alaska,62693,-82.00,8.00
74124,US,Alaska,71644,-69.00,39.00
74125,US,Alabama,63967,-50.00,169.00
74126,US,Arizona,28902,-81.00,-124.00
74127,US,Alaska,60800,-29.00,107.00
74128,US,Arizona,46498,-82.00,-115.00
74129,US,Connecticut,62367,-84.00,-3.00
74130,US,Arkansas,63715,-87.00,26.00
74131,US,Arizona,47339,-70.00,-101.00
74132,US,Alaska,59049,-55.00,-63.00
74133,US,Alaska,67958,-67.00,26.00
74134,US,Arkansas,41006,-86.00,-129.00
74135,US,Arizona,52418,-74.00,53.00
74136,US,Colorado,51229,-85.00,-142.00
74137,US,Alabama,42463,-75.00,18.00
74138,US,Alaska,40795,-69.00,-83.00
74139,US,Alabama,59677,-75.00,179.00
74140,US,Alaska,50925,-55.00,121.00
74141,US,Alabama,56226,-89.00,115.00
74142,US,Alaska,60196,-85.00,146.00
74143,US,Alaska,61058,-80.00,175.00
74144,US,Arizona,50019,-89.00,125.00
74145,US,Alaska,37427,-68.00,62.00
74146,US,Arizona,64377,-75.00,-121.00
74147,US,Arizona,71531,-90.00,156.00
74148,US,Alaska,73816,-63.00,-115.00
74149,US,Alaska,64077,-82.00,111.00
74150,US,Alabama,49563,-89.00,-105.00
74151,US,Alaska,54720,-69.00,-45.00
74152,US,Arkansas,56994,-52.00,156.00
74153,US,Alaska,60470,-79.00,34.00
74154,US,Alaska,70689,-85.00,-38.00
74155,US,Alaska,46649,-87.00,67.00
74156,US,Alaska,49961,-90.00,-98.00
74157,US,California,72614,-79.00,90.00
74158,US,Arizona,36028,-76.00,-175.00
74159,US,Alaska,43084,-48.00,163.00
74160,US,Arizona,47937,-75.00,97.00
74161,US,Arizona,37719,-90.00,86.00
74162,US,Alaska,53632,-48.00,173.00
74163,US,Arizona,34218,-66.00,-170.00
74164,US,Alabama,55611,-70.00,36.00
74165,US,Alaska,45262,-71.00,-10.00
74166,US,California,46189,-51.00,105.00
74167,US,Arizona,41658,-73.00,24.00
74168,US,Alaska,71160,-38.00,149.00
74169,US,Arkansas,46087,-84.00,139.00
74170,US,Arkansas,28121,-88.00,-46.00
74171,US,Alabama,37807,-73.00,-117.00
74172,US,Alaska,57822,-68.00,46.00
74173,US,Alaska,48122,-87.00,24.00
74174,US,Alaska,38159,-87.00,34.00
74175,US,Arizona,45969,-67.00,-144.00
74176,US,Alabama,54509,-84.00,43.00
74177,US,Alaska,39616,-85.00,-178.00
74178,US,Alabama,37079,-46.00,44.00
74179,US,Arizona,52197,-82.00,12.00
74180,US,Arizona,67532,-84.00,38.00
74181,US,Arizona,68833,-86.00,143.00
74182,US,Arizona,52213,-83.00,-78.00
74183,US,Alaska,70100,-76.00,-131.00
74184,US,Alaska,51197,-69.00,128.00
74185,US,Alaska,64422,-81.00,1.00
74186,US,Alaska,49818,-76.00,-141.00
74187,US,Arkansas,61384,-88.00,-170.00
74188,US,Alaska,74124,-86.00,-83.00
74189,US,Arizona,64925,-89.00,79.00
74190,US,Arizona,52257,-88.00,-137.00
74191,US,Alaska,31075,-86.00,-87.00
74192,US,Alabama,42903,-70.00,17.00
74193,US,Alaska,57620,-86.00,-93.00
74194,US,Alabama,67527,-68.00,99.00
